,adult,also_known_as,biography,birthday,deathday,gender,homepage,id,imdb_id,known_for_department,name,place_of_birth,popularity,profile_path,movie_credits.cast,movie_credits.crew
0,False,"['Ana Celia de Armas', 'Ana Celia de Armas Caso', 'Ана де Армас', 'Άνα ντε Άρμας', '安娜·德·阿玛斯', 'アナ・デ・アルマス', '아나 데 아르마스', '安娜·德哈瑪斯', 'آنا د آرماس']","Ana de Armas was born in Cuba on April 30, 1988. At the age of 14, she began her studies at the National Theatre School of Havana, where she graduated after 4 years. She made her film debut with Una rosa de Francia (2006), which was directed by Manuel Gutiérrez Aragón. In 2006 she moved to Spain where she continued her film career, and started doing television. She currently lives between Madrid and Barcelona. Ana is known for her roles in Blade Runner 2049 (2017), Knives Out (2019), and No Time to Die (2021).",1988-04-30,,1,,224513,nm1869101,Acting,Ana de Armas,"Santa Cruz del Norte, Cuba",136.093,/3vxvsmYLTf4jnr163SUlBIw51ee.jpg,"[{'adult': False, 'backdrop_path': '/3122AQUcnIZJIUxQ6W5evLf2qYr.jpg', 'genre_ids': [53, 27], 'id': 362579, 'original_language': 'es', 'original_title': 'Anabel', 'overview': 'Anabel and her two roommates are looking for someone to share the rent. They choose an older gentleman who gain their trust, but soon they discover a strange and disturbing presence.', 'popularity': 4.749, 'poster_path': '/iWjPWr8USnYM8M9twN9C11kI1cB.jpg', 'release_date': '2015-10-11', 'title': 'Anabel', 'video': False, 'vote_average': 6.371, 'vote_count': 31, 'character': 'Cris', 'credit_id': '5611a102c3a36868100133ef', 'order': 0}, {'adult': False, 'backdrop_path': '/nQ57n55bwt2fL5w9b5VqVzCVGX8.jpg', 'genre_ids': [28, 27, 53], 'id': 80279, 'original_language': 'es', 'original_title': 'El callejón', 'overview': 'A serial killer traps and taunts a young dancer inside a laundromat that located down an isolated alley.', 'popularity': 6.154, 'poster_path': '/57ZbYBtXomPjqv3fYmdIu7Fh4GD.jpg', 'release_date': '2011-10-14', 'title': 'Blind Alley', 'video': False, 'vote_average': 5.138, 'vote_count': 29, 'character': 'Rosa', 'credit_id': '52fe47b39251416c91072e75', 'order': 0}, {'adult': False, 'backdrop_path': None, 'genre_ids': [10749, 35], 'id': 416183, 'original_language': 'es', 'original_title': 'Y de postre, qué', 'overview': ""A girl and a boy meet in a restaurant. They don't know each other. They start a meal that will take them through all the phases of a romantic relationship."", 'popularity': 2.333, 'poster_path': None, 'release_date': '2009-11-28', 'title': ""What's for Dessert?"", 'video': False, 'vote_average': 2.0, 'vote_count': 1, 'character': 'Girl', 'credit_id': '57db81b1925141698d003401', 'order': 0}, {'adult': False, 'backdrop_path': None, 'genre_ids': [18, 10749], 'id': 416185, 'original_language': 'es', 'original_title': 'Ánima', 'overview': ""Julieta takes her cello to a luthier's workshop, and as she observes the hypnotic movements of his hands on the damaged instruments, she realises that her soul too yearns to be healed."", 'popularity': 2.758, 'poster_path': '/h0d2ysuJzdSE8AdhWnKmgnSq60X.jpg', 'release_date': '2011-07-08', 'title': 'Ánima', 'video': False, 'vote_average': 5.5, 'vote_count': 2, 'character': 'Julieta', 'credit_id': '57db846392514169380035d0', 'order': 0}, {'adult': False, 'backdrop_path': '/edCpfNlCVKNb7YN22vtdK7TBItV.jpg', 'genre_ids': [18], 'id': 522912, 'original_language': 'en', 'original_title': 'Corazón', 'overview': 'Elena Ramirez  is a disadvantaged prostitute who learns that she has a life threatening medical condition, and must make attempts to earn a visa in order to gain access to the necessary treatment.', 'popularity': 4.429, 'poster_path': None, 'release_date': '2018-04-04', 'title': 'Corazón', 'video': False, 'vote_average': 7.4, 'vote_count': 8, 'character': 'Elena Ramirez', 'credit_id': '5af0ddfc0e0a26444f000107', 'order': 0}, {'adult': False, 'backdrop_path': '/c3TfoiUES6INii849Yhd8ZYagLy.jpg', 'genre_ids': [18], 'id': 301502, 'original_language': 'en', 'original_title': 'Blonde', 'overview': 'From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.', 'popularity': 34.346, 'poster_path': '/mEeHqtnWOR44vLCutEFku2WK6ou.jpg', 'release_date': '2022-09-16', 'title': 'Blonde', 'video': False, 'vote_average': 6.0, 'vote_count': 1223, 'character': 'Norma Jeane', 'credit_id': '5c8aeef6c3a36864610eb5b2', 'order': 0}, {'adult': False, 'backdrop_path': '/aP880Jt7PyHrU4IP5aPPl6ra1Yv.jpg', 'genre_ids': [14], 'id': 795796, 'original_language': 'en', 'original_title': 'Entering Red', 'overview': 'A woman walks into a bar and is sold the life of her dreams.', 'popularity': 1.896, 'poster_path': '/5qlyedHZG4odZkBYaZNRXJMsEn0.jpg', 'release_date': '2019-02-05', 'title': 'Entering Red', 'video': False, 'vote_average': 4.769, 'vote_count': 13, 'character': 'Ana', 'credit_id': '6033e0e020ecaf003c19994c', 'order': 0}, {'adult': False, 'backdrop_path': '/zYOUXV4XhYm6mhrB5mR6sKUwkIn.jpg', 'genre_ids': [28, 80, 53], 'id': 541671, 'original_language': 'en', 'original_title': 'Ballerina', 'overview': 'A young female assassin seeks revenge against the people who killed her family.', 'popularity': 11.428, 'poster_path': None, 'release_date': '2024-06-06', 'title': 'Ballerina', 'video': False, 'vote_average': 0.0, 'vote_count': 0, 'character': 'Rooney', 'credit_id': '617b2f9ed6dbba0091eb4e9e', 'order': 0}, {'adult': False, 'backdrop_path': '/pv82OBJIF3v5inCkpxfb2XZFYta.jpg', 'genre_ids': [35, 18], 'id': 17899, 'original_language': 'es', 'original_title': 'Mentiras y gordas', 'overview': 'A youth group is preparing for what will be the summer of their life, including secrets, lies, sex, confusion, evenings and holidays.', 'popularity': 37.657, 'poster_path': '/uOJEJFrb2DX4odPfvaTwS7edpbq.jpg', 'release_date': '2009-03-27', 'title': 'Sex, Party and Lies', 'video': False, 'vote_average': 4.55, 'vote_count': 131, 'character': 'Carola', 'credit_id': '52fe47509251416c75094fa9', 'order': 1}, {'adult': False, 'backdrop_path': '/jkkOvgxl4TPeGlh44ahGFGa7bdX.jpg', 'genre_ids': [18, 10749], 'id': 258751, 'original_language': 'es', 'original_title': 'Por un puñado de besos', 'overview': 'A girl. A boy. A love story. But also about dreams, fears, life, true love, friendship and how we deal with it. And a secret between them...', 'popularity': 13.743, 'poster_path': '/boN7qOZXh2B7AW3Nr7yzCnTtdIy.jpg', 'release_date': '2014-05-16', 'title': 'For a Handful of Kisses', 'video': False, 'vote_average': 7.0, 'vote_count': 78, 'character': 'Sol', 'credit_id': '531daab492514177bc006c37', 'order': 1}, {'adult': False, 'backdrop_path': '/niGowOt2WKLTi1QaYcF4HDPprjj.jpg', 'genre_ids': [18, 80, 53, 9648], 'id': 331962, 'original_language': 'en', 'original_title': 'Exposed', 'overview': ""After witnessing a miracle, a young Latina woman experiences strange things as a police detective searches for the truth behind his partner's death."", 'popularity': 19.91, 'poster_path': '/nM26QosEfgjEegONCiNNrYMBTxD.jpg', 'release_date': '2016-01-22', 'title': 'Exposed', 'video': False, 'vote_average': 4.914, 'vote_count': 480, 'character': 'Isabel de La Cruz', 'credit_id': '550de875c3a3681db2006619', 'order': 1}, {'adult': False, 'backdrop_path': None, 'genre_ids': [10770, 18], 'id': 303431, 'original_language': 'es', 'original_title': 'El edén perdido', 'overview': '', 'popularity': 2.744, 'poster_path': None, 'release_date': '2007-05-04', 'title': 'The Lost Eden', 'video': False, 'vote_average': 6.0, 'vote_count': 1, 'character': 'Gloria', 'credit_id': '561f79ba92514171c5002dc9', 'order': 1}, {'adult': False, 'backdrop_path': None, 'genre_ids': [18, 80], 'id': 176707, 'original_language': 'es', 'original_title': 'Una rosa de Francia', 'overview': 'Simon transports illegal immigrants to New York, leaving them to their fate. He is discovered by the coastguard and Andrés, a young sailor, saves his life. When he falls for a young protegée of Simon conflict erupts.', 'popularity': 15.994, 'poster_path': '/8I2TALpo1MoNzdAJgLiUA12RfED.jpg', 'release_date': '2006-02-03', 'title': 'Virgin Rose', 'video': False, 'vote_average': 4.1, 'vote_count': 8, 'character': 'Marie', 'credit_id': '52fe4d76c3a36847f82623a5', 'order': 1}, {'adult': False, 'backdrop_path': None, 'genre_ids': [18], 'id': 416180, 'original_language': 'es', 'original_title': 'Perrito Chino', 'overview': ""Rosa, a fifty-five year old single woman, and Sabina, a Cuban girl of 25, are neighbors and share a rooftop terrace in the city. Two uprooted women. They haven't met but they share a lot in common, both having left their home and past behind."", 'popularity': 2.297, 'poster_path': '/3K4QXpumDScgbp9aoLAv69lwMS1.jpg', 'release_date': '2012-01-01', 'title': 'Perrito Chino', 'video': False, 'vote_average': 0.0, 'vote_count': 0, 'character': 'Sabina', 'credit_id': '57db803e925141693400340d', 'order': 1}, {'adult': False, 'backdrop_path': '/9U62oMhoJeLPJrg0r6KqsKH967H.jpg', 'genre_ids': [53, 80, 18], 'id': 526007, 'original_language': 'en', 'original_title': 'The Night Clerk', 'overview': 'Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim.', 'popularity': 24.6, 'poster_path': '/hPWjid7yMatyIDHvku7lCMN7zSi.jpg', 'release_date': '2020-02-19', 'title': 'The Night Clerk', 'video': False, 'vote_average': 6.218, 'vote_count': 682, 'character': 'Andrea Rivera', 'credit_id': '5b05e23b9251410d8c0039ca', 'order': 1}, {'adult': False, 'backdrop_path': '/lcITbesmy0IBO6TXTAgQHJE6Asx.jpg', 'genre_ids': [18, 9648, 53], 'id': 619979, 'original_language': 'en', 'original_title': 'Deep Water', 'overview': 'Vic and Melinda Van Allen are a couple in the small town of Little Wesley. Their loveless marriage is held together only by a precarious arrangement whereby, in order to avoid the messiness of divorce, Melinda is allowed to take any number of lovers as long as she does not desert her family.', 'popularity': 61.777, 'poster_path': '/6yRMyWwjuhKg6IU66uiZIGhaSc8.jpg', 'release_date': '2022-03-18', 'title': 'Deep Water', 'video': False, 'vote_average': 5.753, 'vote_count': 1190, 'character': 'Melinda Van Allen', 'credit_id': '5d438d7fa9117f0017eee3fb', 'order': 1}, {'adult': False, 'backdrop_path': '/xSECYW2bdaJJCWcuv9IhuiKR9As.jpg', 'genre_ids': [18], 'id': 653744, 'original_language': 'en', 'original_title': 'Sergio', 'overview': 'A sweeping drama set in the chaotic aftermath of the US invasion of Iraq, where the life of top UN diplomat Brazilian Sérgio Vieira de Mello hangs in the balance during the most treacherous mission of his career.', 'popularity': 13.421, 'poster_path': '/tABtj9BwYVDCM69h7AK38MDgw64.jpg', 'release_date': '2020-01-28', 'title': 'Sergio', 'video': False, 'vote_average': 6.627, 'vote_count': 310, 'character': 'Carolina Larriera', 'credit_id': '5de90d917646fd00159b70d6', 'order': 1}, {'adult': False, 'backdrop_path': '/b9UCfDzwiWw7mIFsIQR9ZJUeh7q.jpg', 'genre_ids': [28, 35, 10749], 'id': 868759, 'original_language': 'en', 'original_title': 'Ghosted', 'overview': 'Salt-of-the-earth Cole falls head over heels for enigmatic Sadie — but then makes the shocking discovery that she’s a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.', 'popularity': 98.39, 'poster_path': '/liLN69YgoovHVgmlHJ876PKi5Yi.jpg', 'release_date': '2023-04-18', 'title': 'Ghosted', 'video': False, 'vote_average': 6.998, 'vote_count': 1529, 'character': 'Sadie Rhodes', 'credit_id': '61aa4453180dea006400ad88', 'order': 1}, {'adult': False, 'backdrop_path': None, 'genre_ids': [53], 'id': 1042834, 'original_language': 'en', 'original_title': 'Eden', 'overview': 'A darkly comic tale of murder and survival, focusing on an eclectic group of characters who abandon civilization for the Galápagos Islands. They are all searching for the answer to that ever-pressing question that plagues us all: what is the meaning of life?', 'popularity': 6.348, 'poster_path': None, 'release_date': '', 'title': 'Eden', 'video': False, 'vote_average': 0.0, 'vote_count': 0, 'character': '', 'credit_id': '6460e4606e0d72017b30c142', 'order': 1}, {'adult': False, 'backdrop_path': '/3Mnbw4gOYz5BNZB9PhZ2cyBSQum.jpg', 'genre_ids': [35, 80, 18], 'id': 308266, 'original_language': 'en', 'original_title': 'War Dogs', 'overview': ""Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan."", 'popularity': 39.688, 'poster_path': '/uH9qGH5XS1iZXCSb3tgu40dxQoh.jpg', 'release_date': '2016-08-18', 'title': 'War Dogs', 'video': False, 'vote_average': 6.906, 'vote_count': 4628, 'character': 'Iz', 'credit_id': '551883e3c3a36862ff004c6e', 'order': 2}, {'adult': False, 'backdrop_path': '/qxTbEyIOhWlHU9bbNFRQWFwQoh.jpg', 'genre_ids': [18, 878], 'id': 73610, 'original_language': 'es', 'original_title': 'Madrigal', 'overview': 'Javier is an actor with an affinity for writing. When he begins his love story with Luisita, he does not know where the truth begins and ends. Fifteen years later he has converted his story into literature that relates his tragic love story in a creative way.', 'popularity': 1.936, 'poster_path': '/iEI8hzay1J55VvhgomN2YwGtYdG.jpg', 'release_date': '2007-03-30', 'title': 'Madrigal', 'video': False, 'vote_average': 5.0, 'vote_count': 5, 'character': 'Stella Maris', 'credit_id': '55ed8eee92514106d600d62e', 'order': 2}, {'adult': False, 'backdrop_path': '/ilRyazdMJwN05exqhwK4tMKBYZs.jpg', 'genre_ids': [878, 18], 'id': 335984, 'original_language': 'en', 'original_title': 'Blade Runner 2049', 'overview': ""Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years."", 'popularity': 123.224, 'poster_path': '/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg', 'release_date': '2017-10-04', 'title': 'Blade Runner 2049', 'video': False, 'vote_average': 7.6, 'vote_count': 12761, 'character': 'Joi', 'credit_id': '575d7fd6c3a368451600115b', 'order': 2}, {'adult': False, 'backdrop_path': '/7kihkd0adacT64yqfdDPsANLkij.jpg', 'genre_ids': [53, 28, 9648], 'id': 404733, 'original_language': 'en', 'original_title': 'Overdrive', 'overview': 'Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.', 'popularity': 24.614, 'poster_path': '/a0hTRjis1cxwmjOuBaS7WdDG3dj.jpg', 'release_date': '2017-06-16', 'title': 'Overdrive', 'video': False, 'vote_average': 6.079, 'vote_count': 884, 'character': 'Stephanie', 'credit_id': '577936bb92514130140002c1', 'order': 2}, {'adult': False, 'backdrop_path': '/9DclZBBDxMrbcqNS81Pjz8opZTW.jpg', 'genre_ids': [53, 27], 'id': 263472, 'original_language': 'en', 'original_title': 'Knock Knock', 'overview': 'When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.', 'popularity': 47.561, 'poster_path': '/cUC4rUb1Cs2KMaZ6RD4uYUEEwls.jpg', 'release_date': '2015-06-26', 'title': 'Knock Knock', 'video': False, 'vote_average': 5.348, 'vote_count': 2970, 'character': 'Bell', 'credit_id': '5342cb64c3a36814f9003b54', 'order': 2}, {'adult': False, 'backdrop_path': '/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg', 'genre_ids': [35, 80, 9648], 'id': 546554, 'original_language': 'en', 'original_title': 'Knives Out', 'overview': ""When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death."", 'popularity': 56.495, 'poster_path': '/pThyQovXQrw2m0s9x82twj48Jq4.jpg', 'release_date': '2019-11-27', 'title': 'Knives Out', 'video': False, 'vote_average': 7.8, 'vote_count': 11537, 'character': 'Marta Cabrera', 'credit_id': '5bc9fa6792514156330104c6', 'order': 2}, {'adult': False, 'backdrop_path': '/2u1YBNBlSwvBReyvI7i5z5ykQXP.jpg', 'genre_ids': [28, 53], 'id': 725201, 'original_language': 'en', 'original_title': 'The Gray Man', 'overview': ""When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head."", 'popularity': 39.81, 'poster_path': '/5Eom3JsXgQlCj6QIsGCwXkX7wyH.jpg', 'release_date': '2022-07-13', 'title': 'The Gray Man', 'video': False, 'vote_average': 6.976, 'vote_count': 3277, 'character': 'Dani Miranda', 'credit_id': '5fd3c663b7b69d003cf3064c', 'order': 2}, {'adult': False, 'backdrop_path': None, 'genre_ids': [99], 'id': 1041480, 'original_language': 'en', 'original_title': 'Designing Bond', 'overview': 'Production designer Mark Tildesley and costume designer Suttirat Anne Larlarb, along with cast and other filmmakers, discuss the inspiration, challenges and trials of conceiving and making the remarkable sets and costumes for the iconic Bond franchise.', 'popularity': 1.664, 'poster_path': None, 'release_date': '2021-12-20', 'title': 'Designing Bond', 'video': True, 'vote_average': 0.0, 'vote_count': 0, 'character': 'Self', 'credit_id': '635c021be263bb007c2415bf', 'order': 2}, {'adult': False, 'backdrop_path': '/98sIdYdvnh68Va1JLjcyAuFGZO5.jpg', 'genre_ids': [18, 80, 53], 'id': 466081, 'original_language': 'en', 'original_title': 'The Informer', 'overview': 'In New York, former convict Pete Koslow, related to the Polish mafia, must deal with both Klimek the General, his ruthless boss, and the twisted ambitions of two federal agents, as he tries to survive and protect the lives of his loved ones.', 'popularity': 26.004, 'poster_path': '/pbGveUC8mk0QRkdXpERPLbMFnrg.jpg', 'release_date': '2019-08-30', 'title': 'The Informer', 'video': False, 'vote_average': 6.538, 'vote_count': 763, 'character': 'Sofia', 'credit_id': '59664cdac3a36828fc110273', 'order': 3}, {'adult': False, 'backdrop_path': '/hwxAXctrOLxQDKEuBNB41JrP5v9.jpg', 'genre_ids': [18, 36, 53], 'id': 451184, 'original_language': 'en', 'original_title': 'Wasp Network', 'overview': 'Havana, Cuba, 1990. René González, an airplane pilot, unexpectedly flees the country, leaving behind his wife Olga and his daughter Irma, and begins a new life in Miami, where he becomes a member of an anti-Castro organization.', 'popularity': 19.533, 'poster_path': '/fzjbeyEwmlpxu5CMzmFz8IDVELm.jpg', 'release_date': '2020-01-29', 'title': 'Wasp Network', 'video': False, 'vote_average': 6.09, 'vote_count': 346, 'character': 'Ana Margarita', 'credit_id': '5c61e2ad925141250afb0808', 'order': 3}, {'adult': False, 'backdrop_path': '/qR86EtVe6eabYloMD1SbQSlPbGv.jpg', 'genre_ids': [18], 'id': 184341, 'original_language': 'en', 'original_title': 'Hands of Stone', 'overview': ""The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives."", 'popularity': 28.581, 'poster_path': '/rpAYkkc7ltnxnMXOZLPuI9A6cuB.jpg', 'release_date': '2016-08-26', 'title': 'Hands of Stone', 'video': False, 'vote_average': 6.499, 'vote_count': 373, 'character': 'Felicidad Iglesias', 'credit_id': '5717c2f2c3a3687b8c00192a', 'order': 4}, {'adult': False, 'backdrop_path': '/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg', 'genre_ids': [28, 12, 53], 'id': 370172, 'original_language': 'en', 'original_title': 'No Time to Die', 'overview': 'Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.', 'popularity': 68.621, 'poster_path': '/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg', 'release_date': '2021-09-29', 'title': 'No Time to Die', 'video': False, 'vote_average': 7.39, 'vote_count': 5755, 'character': 'Paloma', 'credit_id': '5cc1a7e2c3a368776c8d2cab', 'order': 8}, {'adult': False, 'backdrop_path': '/n8xKQ9pO5MRnchMIX6ObM0MsuNT.jpg', 'genre_ids': [35, 27], 'id': 214632, 'original_language': 'es', 'original_title': 'Faraday', 'overview': 'Faraday is a weirdo telepath who is starting to lose his faith in the paranormal. His girlfriend, Diana, is a blogger whose highest aspiration in life is to be famous on the internet. When they decide to move in together they opt for a suspiciously cheap flat which turns out to be haunted.', 'popularity': 0.6, 'poster_path': '/3NfYnCSRqUG5a9OjDm9pagSjLSm.jpg', 'release_date': '2013-10-12', 'title': 'Faraday', 'video': False, 'vote_average': 5.5, 'vote_count': 11, 'character': 'Inma Murga', 'credit_id': '52fe4de5c3a368484e2038df', 'order': 10}, {'adult': False, 'backdrop_path': '/8Bcm0qBnS6yjwTFad8eI6thzRub.jpg', 'genre_ids': [99], 'id': 869250, 'original_language': 'en', 'original_title': 'Being James Bond', 'overview': 'Daniel Craig candidly reflects on his 15 year adventure as James Bond. Including never-before-seen archival footage from Casino Royale to the upcoming 25th film No Time To Die, Craig shares his personal memories in conversation with 007 producers, Michael G Wilson and Barbara Broccoli.', 'popularity': 13.635, 'poster_path': '/jLaAbwPDzHNbJfZ0Xj0CkeM56CO.jpg', 'release_date': '2021-08-29', 'title': 'Being James Bond', 'video': False, 'vote_average': 7.754, 'vote_count': 71, 'character': 'Self (archive footage)', 'credit_id': '6197961971458f0042950774', 'order': 20}]","[{'adult': False, 'backdrop_path': '/b9UCfDzwiWw7mIFsIQR9ZJUeh7q.jpg', 'genre_ids': [28, 35, 10749], 'id': 868759, 'original_language': 'en', 'original_title': 'Ghosted', 'overview': 'Salt-of-the-earth Cole falls head over heels for enigmatic Sadie — but then makes the shocking discovery that she’s a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.', 'popularity': 98.39, 'poster_path': '/liLN69YgoovHVgmlHJ876PKi5Yi.jpg', 'release_date': '2023-04-18', 'title': 'Ghosted', 'video': False, 'vote_average': 6.998, 'vote_count': 1529, 'credit_id': '61aa9b2b0f2ae1001bb5314c', 'department': 'Production', 'job': 'Executive Producer'}, {'adult': False, 'backdrop_path': '/zYOUXV4XhYm6mhrB5mR6sKUwkIn.jpg', 'genre_ids': [28, 80, 53], 'id': 541671, 'original_language': 'en', 'original_title': 'Ballerina', 'overview': 'A young female assassin seeks revenge against the people who killed her family.', 'popularity': 11.428, 'poster_path': None, 'release_date': '2024-06-06', 'title': 'Ballerina', 'video': False, 'vote_average': 0.0, 'vote_count': 0, 'credit_id': '62ced52ed4cc8e0066db38d0', 'department': 'Production', 'job': 'Executive Producer'}]"
